,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
266,관악구청,서울특별시 관악구 난곡로 186,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,15-Jan,02-879-5831,37.47198482,126.91998240000001,2019/10/31
267,관악구청,서울특별시 관악구 난곡로25가길 18,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,15-Jan,02-879-5831,37.4700542,126.91847790000001,2019/10/31
268,관악구청,서울특별시 관악구 법원단지2길 9,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Jan,02-879-5831,37.4737186,126.9195813,2019/10/31
269,관악구청,서울특별시 관악구 난우길 34-4,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,15-Jan,02-879-5831,37.47587344,126.9181953,2019/10/31
270,관악구청,서울특별시 관악구 광신길 177,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,15-Jan,02-879-5831,37.46698133,126.92673059999998,2019/10/31
271,관악구청,서울특별시 관악구 당곡2가길 21,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,15-Jan,02-879-5831,37.49157053,126.93014869999999,2019/10/31
272,관악구청,서울특별시 관악구 양녕로6나길 30,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Jul,02-879-5831,37.48552653,126.94969990000001,2019/10/31
273,관악구청,서울특별시 관악구 청림3길 37,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,17-Jul,02-879-5831,37.48979825,126.9585229,2019/10/31
274,관악구청,서울특별시 관악구 남부순환로151길 65,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,17-Jul,02-879-5831,37.48441531,126.9146429,2019/10/31
275,관악구청,서울특별시 관악구 양녕로6다길 3,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.4838374,126.94979609999999,2019/10/31
276,관악구청,서울특별시 관악구 청림3다길 15,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.49019114,126.9578807,2019/10/31
277,관악구청,서울특별시 관악구 관악로 125,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47558679,126.9518496,2019/10/31
278,관악구청,서울특별시 관악구 낙성대동 산58-1,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47489669,126.95899809999999,2019/10/31
279,관악구청,서울특별시 관악구 남부순환로260길 15,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47496388,126.97347859999998,2019/10/31
280,관악구청,서울특별시 관악구 관천로11길 69,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.48361585,126.9205629,2019/10/31
281,관악구청,서울특별시 관악구 조원로2길 32,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.48229224,126.9020237,2019/10/31
282,관악구청,서울특별시 관악구 남부순환로 1455,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.48146603,126.9124003,2019/10/31
283,관악구청,서울특별시 관악구 난우10길 13,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.476123,126.9187626,2019/10/31
284,관악구청,서울특별시 관악구 미성길 127,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47188111,126.91207849999999,2019/10/31
285,관악구청,서울특별시 관악구 남부순환로170길 6,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.48268497,126.9245925,2019/10/31
286,관악구청,서울특별시 관악구 난곡로 178,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47087898,126.9199365,2019/10/31
287,관악구청,서울특별시 관악구 신림동 700-57,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47000023,126.92000520000002,2019/10/31
288,관악구청,서울특별시 관악구 동광로49-31,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47062478,126.9190903,2019/10/31
289,관악구청,서울특별시 관악구 문성로 212,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47923089,126.9270186,2019/10/31
290,관악구청,서울특별시 관악구 문성로28길 9,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.4786946,126.92728980000001,2019/10/31
291,관악구청,서울특별시 관악구 대학7길 43,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.46853617,126.9400508,2019/10/31
292,관악구청,서울특별시 관악구 봉천로41길 28,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.48407466,126.94808379999999,2019/10/31
293,관악구청,서울특별시 관악구 신림동 300-8,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.46627057,126.9307058,2019/10/31
294,관악구청,서울특별시 관악구 신림로28길 59,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47207027,126.9367369,2019/10/31
295,관악구청,서울특별시 관악구 복은길 60,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47460297,126.9391541,2019/10/31
296,관악구청,서울특별시 관악구 복은7길 1,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47474846,126.9402412,2019/10/31
297,관악구청,서울특별시 관악구 난곡로45길 5,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47642475,126.9157101,2019/10/31
298,관악구청,서울특별시 관악구 남부순환로144길 65,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,18-Jun,02-879-5831,37.47856822,126.9141232,2019/10/31
299,관악구청,서울특별시 관악구 문성로 206,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,19-May,02-879-5831,37.47908211,126.9265092,2019/10/31
300,관악구청,서울특별시 관악구 관악로14길 38-9,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47841637,126.9543908,2019/10/31
301,관악구청,서울특별시 관악구 남부순환로234길 72,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47638763,126.95613370000001,2019/10/31
302,관악구청,서울특별시 관악구 낙성대로 12,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47726713,126.95913359999999,2019/10/31
303,관악구청,서울특별시 관악구 청림6길 16,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.474272799999994,126.9604368,2019/10/31
304,관악구청,서울특별시 관악구 법원단지21길 2,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47492625,126.92280729999999,2019/10/31
305,관악구청,서울특별시 관악구 법원단지길 138,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47570943,126.9242106,2019/10/31
306,관악구청,서울특별시 관악구 법원단지22길 34,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47364015,126.92396979999998,2019/10/31
307,관악구청,서울특별시 관악구 난곡로34다길 3,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47207427,126.92244860000001,2019/10/31
308,관악구청,서울특별시 관악구 난곡로26나길 33,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46865733,126.9234215,2019/10/31
309,관악구청,서울특별시 관악구 난곡로26나길 57,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46752973,126.92282639999999,2019/10/31
310,관악구청,서울특별시 관악구 난곡로35나길 10,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47275349,126.9181587,2019/10/31
311,관악구청,서울특별시 관악구 난향길 70,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46283034,126.91558490000001,2019/10/31
312,관악구청,서울특별시 관악구 난향2길 5,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46316475,126.9185246,2019/10/31
313,관악구청,서울특별시 관악구 난곡로9길 38,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46374444,126.9178135,2019/10/31
314,관악구청,서울특별시 관악구 남현12길 37,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47219054,126.9720775,2019/10/31
315,관악구청,서울특별시 관악구 남부순환로260길 41,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47450691,126.97237340000002,2019/10/31
316,관악구청,서울특별시 관악구 남현12길 18,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.4716712,126.9729274,2019/10/31
317,관악구청,서울특별시 관악구 남현길 106,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47253163,126.974772,2019/10/31
318,관악구청,서울특별시 관악구 남현6길 45,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47310877,126.97398030000001,2019/10/31
319,관악구청,서울특별시 관악구 호암로22길 11,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46902206,126.933227,2019/10/31
320,관악구청,서울특별시 관악구 대학6길 25,,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46905946,126.93642279999999,2019/10/31
321,관악구청,서울특별시 관악구 신림로 67,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46995749,126.9414749,2019/10/31
322,관악구청,서울특별시 관악구 신림로3가길 46,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46889528,126.9420767,2019/10/31
323,관악구청,서울특별시 관악구 대학10길 3-3,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46753497,126.9376382,2019/10/31
324,관악구청,서울특별시 관악구 난곡로52길 16,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47836946,126.91622679999999,2019/10/31
325,관악구청,서울특별시 관악구 법원단지5나길 58,,다목적,2,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47639628,126.9218834,2019/10/31
326,관악구청,"서울특별시 관악구 미성3길 20, 신림동부센트레빌아파트 부근",,다목적,5,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47379633,126.91691409999999,2019/10/31
327,관악구청,서울특별시 관악구 문성로16길 40,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47486426,126.91319140000002,2019/10/31
328,관악구청,서울특별시 관악구 미성7길 26,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47427194,126.9136535,2019/10/31
329,관악구청,서울특별시 관악구 봉천로13길 28,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48987118,126.93068999999998,2019/10/31
330,관악구청,서울특별시 관악구 보라매로3길 5,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49129863,126.926533,2019/10/31
331,관악구청,서울특별시 관악구 보라매로 14-5,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49088397,126.9281331,2019/10/31
332,관악구청,서울특별시 관악구 당곡6길 77,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49311262,126.9313831,2019/10/31
333,관악구청,서울특별시 관악구 당곡6길 41,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49210332,126.9295392,2019/10/31
334,관악구청,서울특별시 관악구 봉천로7길 25,,다목적,2,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49063061,126.9263124,2019/10/31
335,관악구청,서울특별시 관악구 호암로18나길 27,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46429343,126.93285619999999,2019/10/31
336,관악구청,서울특별시 관악구 호암로16길 70,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46556777,126.9331702,2019/10/31
337,관악구청,"서울특별시 관악구 호암로 528, 농협하나로마트 부근",,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46469588,126.9315369,2019/10/31
338,관악구청,서울특별시 관악구 약수암길 8,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46100702,126.9322949,2019/10/31
339,관악구청,서울특별시 관악구 양지길 28,,다목적,2,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47144924,126.93125220000002,2019/10/31
340,관악구청,서울특별시 관악구 쑥고개로2다길 17,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47627005,126.9396876,2019/10/31
341,관악구청,서울특별시 관악구 남부순환로192길 17,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.4769122,126.93552240000001,2019/10/31
342,관악구청,서울특별시 관악구 신림로36길 25,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47598183,126.9387483,2019/10/31
343,관악구청,서울특별시 관악구 신림로38길 6,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47657627,126.9377913,2019/10/31
344,관악구청,서울특별시 관악구 복은12길 13,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47462974,126.94185470000001,2019/10/31
345,관악구청,서울특별시 관악구 서원길 4,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47749693,126.93282409999999,2019/10/31
346,관악구청,서울특별시 관악구 서원5길 36,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47632048,126.9346501,2019/10/31
347,관악구청,서울특별시 관악구 문성로40길 24,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47743135,126.93120790000002,2019/10/31
348,관악구청,서울특별시 관악구 신림로48길 6,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.479091,126.93242079999999,2019/10/31
349,관악구청,서울특별시 관악구 구암길 76,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.491820000000004,126.94692659999998,2019/10/31
350,관악구청,서울특별시 관악구 관악로37길 63,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48698336,126.95606070000001,2019/10/31
351,관악구청,서울특별시 관악구 은천로35바길 17,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48821956,126.95514479999999,2019/10/31
352,관악구청,서울특별시 관악구 은천로35길 52,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48837014,126.95388600000001,2019/10/31
353,관악구청,"서울특별시 관악구 성현로 53, 구암중학교 부근",,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49221813,126.9489399,2019/10/31
354,관악구청,서울특별시 관악구 신림로71길 45,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48798077,126.9257294,2019/10/31
355,관악구청,서울특별시 관악구 관천로24길 3,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48879234,126.92241920000001,2019/10/31
356,관악구청,서울특별시 관악구 관천로11길 13,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48433352,126.92422260000001,2019/10/31
357,관악구청,서울특별시 관악구 남부순환로151길 13,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48299627,126.9172314,2019/10/31
358,관악구청,서울특별시 관악구 조원로31길 49,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48817468,126.91910530000001,2019/10/31
359,관악구청,서울특별시 관악구 남부순환로161길 64,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48520867,126.91877099999999,2019/10/31
360,관악구청,서울특별시 관악구 난곡로66가길 28,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48378568,126.9147304,2019/10/31
361,관악구청,서울특별시 관악구 남부순환로149길 13,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48277114,126.9160023,2019/10/31
362,관악구청,서울특별시 관악구 남부순환로166길 61,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48043463,126.92393340000001,2019/10/31
363,관악구청,서울특별시 관악구 문성로32길 18,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47862396,126.92879920000001,2019/10/31
364,관악구청,서울특별시 관악구 문성로38다길 2,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47576071,126.9300956,2019/10/31
365,관악구청,서울특별시 관악구 문성로38길 25,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47640722,126.9289281,2019/10/31
366,관악구청,서울특별시 관악구 국회단지13길 16,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48941406,126.941028,2019/10/31
367,관악구청,서울특별시 관악구 국회단지6길 6,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.4881223,126.9406328,2019/10/31
368,관악구청,서울특별시 관악구 국회단지5길 16,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48806084,126.9395179,2019/10/31
369,관악구청,서울특별시 관악구 봉천로 355,,다목적,2,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48433922,126.93980559999999,2019/10/31
370,관악구청,서울특별시 관악구 봉천로25길 13,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48574948,126.93797690000001,2019/10/31
371,관악구청,서울특별시 관악구 은천로 6,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48634056,126.9360757,2019/10/31
372,관악구청,서울특별시 관악구 인헌9길 74,,다목적,1,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47241048,126.97100359999999,2019/10/31
373,관악구청,서울특별시 관악구 인헌길 71,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47242289,126.9666387,2019/10/31
374,관악구청,서울특별시 관악구 인헌1나길 17,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47337155,126.969902,2019/10/31
375,관악구청,서울특별시 관악구 인헌1길 59,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47486453,126.97001170000001,2019/10/31
376,관악구청,서울특별시 관악구 인헌16길 24,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46988641,126.9666271,2019/10/31
377,관악구청,서울특별시 관악구 낙성대역6길 14,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47480181,126.96220590000001,2019/10/31
378,관악구청,서울특별시 관악구 조원로6길 15,,다목적,6,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48269142,126.90471459999999,2019/10/31
379,관악구청,서울특별시 관악구 조원로4길 33,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48211292,126.9051494,2019/10/31
380,관악구청,서울특별시 관악구 남부순환로145길 11,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48207624,126.912218,2019/10/31
381,관악구청,서울특별시 관악구 봉천로 471-1,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48233475,126.95258229999999,2019/10/31
382,관악구청,서울특별시 관악구 중앙길 83,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48558297,126.95040549999999,2019/10/31
383,관악구청,서울특별시 관악구 봉천로41길 10,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48328685,126.94796709999999,2019/10/31
384,관악구청,서울특별시 관악구 장군봉2길 1,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48226928,126.94018390000002,2019/10/31
385,관악구청,서울특별시 관악구 남부순환로206길 32,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48108245,126.941804,2019/10/31
386,관악구청,서울특별시 관악구 청룡9길 12,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.4787465,126.9464696,2019/10/31
387,관악구청,서울특별시 관악구 청룡15길 23,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47660905,126.94691090000002,2019/10/31
388,관악구청,서울특별시 관악구 남부순환로210길 29,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48048661,126.944654,2019/10/31
389,관악구청,서울특별시 관악구 청룡8길 5,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47987243,126.94598700000002,2019/10/31
390,관악구청,"서울특별시 관악구 청림길 7-1, 서희스타힐스 부근",,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48833424,126.95908349999999,2019/10/31
391,관악구청,서울특별시 관악구 양녕로6길 118,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.4869323,126.95841750000001,2019/10/31
392,관악구청,서울특별시 관악구 청림3라길 20,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.49019989,126.95980530000001,2019/10/31
393,관악구청,서울특별시 관악구 행운1라길 56,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48185647,126.95796979999999,2019/10/31
394,관악구청,서울특별시 관악구 행운5길 24,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48192982,126.95902579999999,2019/10/31
395,관악구청,서울특별시 관악구 행운길 38,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48070962,126.95947920000002,2019/10/31
396,관악구청,서울특별시 관악구 솔밭로5길 11,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47982758,126.96306809999999,2019/10/31
397,관악구청,서울특별시 관악구 남부순환로247다길 55,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47844302,126.9645338,2019/10/31
398,관악구청,서울특별시 관악구 남부순환로247길 13,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.4767182,126.9664007,2019/10/31
399,관악구청,서울특별시 관악구 행운1나길 16,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.48204993,126.95539840000002,2019/10/31
400,관악구청,서울특별시 관악구 보라매로6길 46,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Feb,02-879-5831,37.49270307,126.929432,2019/10/31
401,관악구청,서울특별시 관악구 국회단지19길 1,,다목적,3,130,반경 30~150미터 이내(기종따라 다름),30,13-Feb,02-879-5831,37.48977919,126.94214960000001,2019/10/31
402,관악구청,서울특별시 관악구 청림6길 21,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Feb,02-879-5831,37.48635301,126.95892079999999,2019/10/31
403,관악구청,서울특별시 관악구 난곡로26길 89,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Feb,02-879-5831,37.46932755,126.9243267,2019/10/31
404,관악구청,서울특별시 관악구 난곡로26길 89,,다목적,4,200,반경 30~150미터 이내(기종따라 다름),30,13-Feb,02-879-5831,37.46611241,126.92118070000001,2019/10/31
405,관악구청,서울특별시 관악구 양지12길 5,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Feb,02-879-5831,37.46893255,126.9289616,2019/10/31
406,관악구청,서울특별시 관악구 봉천로21라길 10,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jun,02-879-5831,37.48908686,126.93374140000002,2019/10/31
407,관악구청,서울특별시 관악구 양녕로 16길 32,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jun,02-879-5831,37.49084507,126.9455365,2019/10/31
408,관악구청,서울특별시 관악구 구암5가길 32,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jun,02-879-5831,37.49125069,126.946317,2019/10/31
409,관악구청,서울특별시 관악구 남부순환로 1561-1,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jun,02-879-5831,37.483751899999994,126.9242301,2019/10/31
410,관악구청,서울특별시 관악구 신림로44길 24,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jun,02-879-5831,37.4785555,126.93516409999998,2019/10/31
411,관악구청,서울특별시 관악구 남부순환로240길 20,,다목적,3,200,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47711289,126.9605956,2019/10/31
412,관악구청,서울특별시 관악구 관악로14가길 69,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47552157,126.95506950000001,2019/10/31
413,관악구청,서울특별시 관악구 봉천로522-8,,다목적,5,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47858449,126.95556090000002,2019/10/31
414,관악구청,서울특별시 관악구 낙성대로3길 37,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47348195,126.960153,2019/10/31
415,관악구청,서울특별시 관악구 난향길 92,,다목적,2,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46357766,126.914492,2019/10/31
416,관악구청,서울특별시 관악구 난향10길 30,,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.46359063,126.916909,2019/10/31
417,관악구청,서울특별시 관악구 남현7길 55,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47365232,126.97870390000001,2019/10/31
418,관악구청,서울특별시 관악구 남현7길 25,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47357226,126.976991,2019/10/31
419,관악구청,"서울특별시 관악구 남현길 55, 예촌어린이공원 부근",,다목적,4,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47444396,126.97616229999998,2019/10/31
420,관악구청,서울특별시 관악구 남현3길 43,,다목적,1,130,반경 30~150미터 이내(기종따라 다름),30,13-Jan,02-879-5831,37.47497375,126.97897549999999,2019/10/31
