∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ49±Ê 59,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁµø 621-38,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.534544,127.080404,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ2±Ê 55,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁµø 595-28,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.529946,127.077963,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ36±Ê 38,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁµø 498-2 ø∑,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.532562,127.070773,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ4±Ê 74,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁµø 51-42,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.535597,127.064944,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ24±Ê 48,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁµø 57-76,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.534488,127.062898,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ 42 (¿⁄æÁµø) √ª¥„¥Î±≥ «œ∫Œ ≥Û±∏¿Â,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁµø 504-7√ª¥„¥Î±≥ «œ∫Œ(≥Û±∏¿Â),ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.534852,127.068277,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ √ª¥„¥Î±≥ «œ∫Œ(X∞‘¿”¿Â),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ √ª¥„¥Î±≥ «œ∫Œ(X∞‘¿”¿Â),ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.534852,127.068277,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ27±Ê 45-6,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ »≠æÁµø 35-35,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.543646,127.068542,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§≥™∑Á∑Œ24±Ê 53,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ »≠æÁµø 431-5,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.544976,127.078053,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∫¿⁄∑Œ13±Ê 35,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∫¿⁄µø 342-10,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-17,02-450-7678,37.551784,127.070492,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∏È∏Ò∑Œ 127,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 231-34,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.565038,127.080722,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ3±Ê 19-2,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 234-26,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.565308,127.078343,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øÎ∏∂ªÍ∑Œ7±Ê 59,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó2µø 150-238,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.559822,127.084645,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ17±Ê11,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó2µø 33-20,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.562862,127.084113,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥‰Ω ∏Æ∑Œ74±Ê 15,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó3µø 583-12,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.571021,127.080435,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ38±Ê 14,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 76-56,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.558343,127.0902661,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ∑Œ43±Ê 123,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 92-4,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.555819,127.088953,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øÎ∏∂ªÍ∑Œ30±Ê 49,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 294-6,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.568616,127.088981,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ33±Ê 16-8,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ »≠æÁµø 5-68,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.541339,127.070509,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ25±Ê 76,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ »≠æÁµø 35-60,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.544486,127.068161,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∏È∏Ò∑Œ5±Ê 15,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∫¿⁄µø 42-1,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.556458,127.075129,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ32±Ê 29,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø 260-1,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.554856,127.080108,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ32±Ê 82-26,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø 240-26,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.553401,127.082509,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ45±Ê 31,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ1µø 774-2,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.53801217,127.079977,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ52¥Ÿ±Ê 45,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ2µø 649-28,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.529764,127.081479,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ 716,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ2µø 683-9 ∏¬¿∫∆Ì,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.533619,127.088611,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ9±Ê 16-4,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 227-257,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.536377,127.075627,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ40±Ê 65,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 477-27,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.531281,127.071504,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ27±Ê 19,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 553-176,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.536825,127.065836,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§≥™∑Á∑Œ40±Ê 34,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«1µø 231-9,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.543315,127.0891662,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ √µ»£¥Î∑Œ134±Ê 31,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«2µø 64-1,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.548127,127.089664,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ∑Œ37±Ê 22-10,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«2µø 614-15,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.548589,127.087472,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ 63±Ê 17,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«3µø 210-5,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.540222,127.092446,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ63±Ê 10,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«3µø 212-26,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.539939,127.092707,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ æ∆¬˜ªÍ∑Œ 78±Ê 153,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§¿Âµø 187-13 ∏¬¿∫ ∆Ì,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.548383,127.109216,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§¿Â∑Œ9±Ê 6,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§¿Âµø 332-9 æ’ µµ∑Œ,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.548329,127.106131,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ3¥Ÿ±Ê 4 (¿⁄æÁµø),º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 79-2,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.533918,127.065372,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ 12±Ê 40,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó1µø 258-13,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.561117,127.079872,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±‰∞Ì∂˚∑Œ 26±Ê 23,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó2µø 141-14,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.558489,127.082441,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øµ»≠ªÁ∑Œ9∞°±Ê 39-15,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 106-10,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.556495,127.093642,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§≥™∑Á∑Œ 18±Ê 21,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ »≠æÁµø 111-26,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.546658,127.072029,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ µø¿œ∑Œ 44±Ê 17,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∫¿⁄µø 125-101,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.553023,127.071321,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ 32±Ê 35,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø 224-18,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.554616,127.080691,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ 631,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ1µø 635-31,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.532003,127.079692,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ∂“º∂∑Œ 700,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ2µø 682-15,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.532944,127.086947,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁπ¯øµ∑Œ 3±Ê 27,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ3µø 586-1,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.531957,127.073497,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¥…µø∑Œ 3±Ê 20,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ4µø 64-11,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.533513,127.066545,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ∑Œ28±Ê 14,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«1µø 250-13,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.542212,127.085086,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¿⁄æÁ∑Œ44∞°±Ê 18,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«2µø 45-30,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.550798,127.094284,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«∑Œ10±Ê 12,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±∏¿«3µø 224-49,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.542033,127.090932,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§¿Â∑Œ1∞°±Ê 49,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ±§¿Âµø 383,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.548435,127.099877,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øÎ∏∂ªÍ∑Œ22±Ê 82,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 176-1,ª˝»∞πÊπ¸,2,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.567206,127.088789,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øÎ∏∂ªÍ∑Œ22±Ê 82,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 176-1,ª˝»∞πÊπ¸,1,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.567295,127.088322,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øÎ∏∂ªÍ∑Œ22±Ê 82,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 176-1,ª˝»∞πÊπ¸,2,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.566916,127.087861,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ øÎ∏∂ªÍ∑Œ22±Ê 82,º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏ ¡ﬂ∞Ó4µø 176-1,ª˝»∞πÊπ¸,2,200,360µµ ¿¸πÊ«‚,30,Dec-18,02-450-7678,37.566398,127.088452,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,µø¿œ∑Œ 64±Ê 20,¡ﬂ∞Ó1µø 625-13,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5606685,127.075908,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,¥…µø∑Œ46±Ê 28,¡ﬂ∞Ó2µø 44-14,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5608365,127.084043,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,µø¿œ∑Œ78±Ê 46-33,¡ﬂ∞Ó3µø 687-7,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.568504,127.081095,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,±‰∞Ì∂˚∑Œ 36±Ê57,¡ﬂ∞Ó4µø 87-19,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.557151,127.091269,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,øÎ∏∂ªÍ∑Œ8∞°±Ê 20-15,¡ﬂ∞Ó4µø 147-93,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5603495,127.089696,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,±‰∞Ì∂˚∑Œ 36±Ê 5,¡ﬂ∞Ó4µø 77-26,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5587648,127.089004,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,±§¿Â∑Œ1¥Ÿ±Ê31,±§¿Âµø 376,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5501751,127.102331,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,¿⁄æÁ∑Œ 13±Ê 31-8,¿⁄æÁ1µø 630-28,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5345056,127.082887,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,∂“º∂∑Œ56±Ê47,¿⁄æÁ2µø 666,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5294485,127.082773,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,¿⁄æÁπ¯øµ∑Œ3±Ê38-10,¿⁄æÁ3µø 464-6,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5325747,127.073424,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,µø¿œ∑Œ10∞°±Ê23,¿⁄æÁ4µø 838-10,ª˝»∞πÊπ¸,4,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5387643,127.063833,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,¿⁄æÁ∑Œ28±Ê 98,±∏¿«1µø 222-11,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5416232,127.089503,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,¿⁄æÁ∑Œ48±Ê 20,±∏¿«2µø 47-2,ª˝»∞πÊπ¸,3,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.5514189,127.093172,2020/07/08
º≠øÔ∆Ø∫∞Ω√ ±§¡¯±∏√ª,¿⁄æÁ∑Œ 53±Ê21,±∏¿«2µø 28-1,ª˝»∞πÊπ¸,5,200,360µµ ¿¸πÊ«‚,30,Dec-19,02-450-7678,37.554654,127.092663,2020/07/08
